,city,driver_count,type,date,fare,ride_id
1978,New Samanthaside,16,Suburban,7/25/16 17:46,24.1,6.79531E+12
1979,New Samanthaside,16,Suburban,4/14/16 8:50,20.27,7.79926E+12
1980,New Samanthaside,16,Suburban,2/15/16 1:27,28.39,9.18337E+12
1981,New Samanthaside,16,Suburban,4/21/16 22:08,29.73,3.73553E+12
1982,New Samanthaside,16,Suburban,7/11/16 10:25,41.34,2.08368E+12
1983,New Samanthaside,16,Suburban,7/3/16 11:52,28.49,8.87909E+12
1984,New Samanthaside,16,Suburban,4/24/16 5:27,49.59,2.44113E+12
1985,New Samanthaside,16,Suburban,2/15/16 13:11,45.78,1.23284E+12
1986,New Samanthaside,16,Suburban,4/3/16 12:43,41.87,6.92167E+12
1987,New Samanthaside,16,Suburban,10/13/16 6:40,37.05,2.71829E+12
1988,New Samanthaside,16,Suburban,10/23/16 19:06,23.06,3.9229E+12
28,Nguyenbury,8,Urban,7/9/16 4:42,6.28,1.54306E+12
29,Nguyenbury,8,Urban,11/8/16 19:22,19.49,1.7028E+12
30,Nguyenbury,8,Urban,3/19/16 13:08,35.07,9.1984E+12
31,Nguyenbury,8,Urban,5/12/16 15:57,41.63,2.24684E+11
32,Nguyenbury,8,Urban,4/7/16 6:59,19.01,4.64848E+12
33,Nguyenbury,8,Urban,8/7/16 23:33,32.21,3.30694E+12
34,Nguyenbury,8,Urban,9/20/16 10:38,42.5,8.78168E+12
35,Nguyenbury,8,Urban,2/28/16 6:07,8.41,8.57672E+12
36,Nguyenbury,8,Urban,9/6/16 15:59,30.56,2.56529E+12
37,Nguyenbury,8,Urban,7/16/16 16:37,26.6,5.12063E+12
38,Nguyenbury,8,Urban,1/20/16 7:53,25.89,2.80513E+12
39,Nguyenbury,8,Urban,11/22/16 9:02,24.25,1.64132E+12
40,Nguyenbury,8,Urban,1/14/16 6:31,20,4.20215E+12
41,Nguyenbury,8,Urban,9/25/16 18:02,29.26,6.11137E+11
42,Nguyenbury,8,Urban,7/6/16 23:10,43.1,2.84141E+12
43,Nguyenbury,8,Urban,9/29/16 1:55,30.59,8.78663E+12
44,Nguyenbury,8,Urban,10/25/16 21:23,8.06,1.01559E+12
45,Nguyenbury,8,Urban,9/15/16 22:17,43.94,1.49648E+12
46,Nguyenbury,8,Urban,3/31/16 12:51,5.77,4.99032E+12
47,Nguyenbury,8,Urban,9/29/16 23:40,35.73,1.54253E+12
48,Nguyenbury,8,Urban,1/30/16 13:17,33.43,6.26227E+12
49,Nguyenbury,8,Urban,8/30/16 4:06,7.03,6.21837E+12
50,Nguyenbury,8,Urban,2/11/16 0:31,37.16,6.69867E+12
51,Nguyenbury,8,Urban,11/29/16 13:10,5.75,3.04106E+12
52,Nguyenbury,8,Urban,1/23/16 11:39,39.29,2.34114E+12
53,Nguyenbury,8,Urban,1/27/16 7:00,22.38,7.42543E+12
2014,North Tara,14,Suburban,11/23/16 7:44,31.8,9.21597E+11
2015,North Tara,14,Suburban,11/14/16 17:35,20.8,1.02984E+12
2016,North Tara,14,Suburban,9/18/16 4:02,14.46,4.92863E+12
2017,North Tara,14,Suburban,8/10/16 1:31,26.76,1.96627E+12
2018,North Tara,14,Suburban,6/6/16 1:12,42.16,4.29163E+12
2019,North Tara,14,Suburban,4/30/16 8:52,45.36,4.62592E+12
2020,North Tara,14,Suburban,11/9/16 15:45,43.72,8.10394E+12
2021,North Tara,14,Suburban,4/15/16 13:57,49.2,5.35674E+12
2022,North Tara,14,Suburban,8/19/16 9:15,17.22,9.30759E+12
2246,North Tracyfort,18,Suburban,5/7/16 11:43,19.69,4.57362E+12
2247,North Tracyfort,18,Suburban,9/21/16 1:28,40.54,2.57786E+12
2248,North Tracyfort,18,Suburban,11/24/16 21:37,24.57,2.53795E+12
2249,North Tracyfort,18,Suburban,1/27/16 20:06,33.6,1.23347E+11
2250,North Tracyfort,18,Suburban,11/18/16 13:54,29.4,7.1508E+12
2251,North Tracyfort,18,Suburban,5/24/16 20:17,13.67,4.45308E+12
2252,North Tracyfort,18,Suburban,3/3/16 8:13,23.21,6.00245E+12
2253,North Tracyfort,18,Suburban,6/24/16 17:18,21.92,1.33288E+12
2254,North Tracyfort,18,Suburban,2/8/16 14:00,12.76,6.87422E+12
2255,North Tracyfort,18,Suburban,1/21/16 22:58,49.2,8.85813E+12
2356,North Whitney,10,Rural,4/1/16 21:21,51.01,6.1269E+11
2357,North Whitney,10,Rural,4/26/16 9:35,42.09,9.46513E+12
2358,North Whitney,10,Rural,6/24/16 21:09,50.03,9.22488E+12
2359,North Whitney,10,Rural,6/10/16 18:27,29.25,4.07123E+12
2360,North Whitney,10,Rural,2/21/16 18:20,42.01,3.30652E+12
2361,North Whitney,10,Rural,11/14/16 10:46,55.07,8.0001E+12
2362,North Whitney,10,Rural,1/24/16 9:14,24.37,7.06904E+12
2363,North Whitney,10,Rural,3/24/16 10:27,29.72,3.81823E+12
2364,North Whitney,10,Rural,11/11/16 16:24,22.99,3.45433E+12
2365,North Whitney,10,Rural,1/26/16 1:06,34.92,4.16597E+12
1049,Pamelahaven,30,Urban,3/26/16 12:56,36.43,3.01533E+12
1050,Pamelahaven,30,Urban,7/12/16 2:19,44.39,8.86149E+12
1051,Pamelahaven,30,Urban,9/29/16 11:08,12.82,2.54917E+12
1052,Pamelahaven,30,Urban,9/21/16 3:18,13.95,8.12339E+12
1053,Pamelahaven,30,Urban,2/26/16 20:48,26,34209065249
1054,Pamelahaven,30,Urban,4/28/16 13:58,17.43,91221495577
1055,Pamelahaven,30,Urban,8/24/16 3:25,5.75,9.46503E+12
1056,Pamelahaven,30,Urban,4/13/16 17:55,27.19,7.05949E+12
1057,Pamelahaven,30,Urban,1/7/16 15:08,37.23,5.75983E+12
1058,Pamelahaven,30,Urban,7/23/16 0:02,40.09,9.08439E+12
1059,Pamelahaven,30,Urban,2/1/16 19:44,7.5,9.99215E+12
1060,Pamelahaven,30,Urban,5/8/16 11:55,21.15,3.91455E+12
1061,Pamelahaven,30,Urban,3/10/16 14:48,34.67,9.1438E+12
1062,Pamelahaven,30,Urban,10/13/16 15:13,21.09,2.35939E+12
1063,Pamelahaven,30,Urban,4/23/16 9:33,37.55,7.63249E+12
1989,Paulfort,13,Suburban,6/16/16 6:23,26.42,4.5788E+11
1990,Paulfort,13,Suburban,1/7/16 5:55,43.87,1.01036E+12
1991,Paulfort,13,Suburban,5/22/16 13:33,39.37,5.35321E+12
1992,Paulfort,13,Suburban,7/24/16 14:55,29.91,1.50412E+11
1993,Paulfort,13,Suburban,8/26/16 19:52,26.99,5.56329E+12
1994,Paulfort,13,Suburban,5/27/16 17:21,22.46,3.68359E+12
1995,Paulfort,13,Suburban,2/11/16 21:34,16.38,3.94164E+12
1996,Paulfort,13,Suburban,4/16/16 8:05,13.7,7.48289E+11
1997,Paulfort,13,Suburban,8/20/16 13:30,29.74,3.56808E+12
1998,Paulfort,13,Suburban,11/14/16 14:49,39.57,4.55433E+12
1999,Paulfort,13,Suburban,6/7/16 2:40,35.32,3.72039E+12
2000,Paulfort,13,Suburban,1/6/16 8:35,48.39,9.06753E+12
2001,Paulfort,13,Suburban,10/23/16 19:21,32.76,1.15485E+12
1105,Pearsonberg,43,Urban,3/27/16 3:46,6.72,9.27702E+11
1106,Pearsonberg,43,Urban,2/8/16 3:40,23.2,2.16847E+12
1107,Pearsonberg,43,Urban,9/16/16 3:21,40.56,2.94292E+12
1108,Pearsonberg,43,Urban,1/13/16 4:51,16.25,1.74552E+12
1109,Pearsonberg,43,Urban,2/13/16 4:25,17.05,2.03017E+12
1110,Pearsonberg,43,Urban,7/13/16 21:51,14.31,5.20846E+12
1111,Pearsonberg,43,Urban,10/27/16 17:34,36.05,2.8336E+12
1112,Pearsonberg,43,Urban,1/22/16 14:41,6.71,3.47455E+12
1113,Pearsonberg,43,Urban,1/21/16 1:02,16.47,2.93539E+12
1114,Pearsonberg,43,Urban,1/15/16 17:30,44.88,9.34724E+12
1115,Pearsonberg,43,Urban,2/6/16 2:18,42.48,6.9403E+12
1116,Pearsonberg,43,Urban,3/29/16 12:59,36.4,9.39313E+12
1117,Pearsonberg,43,Urban,2/22/16 20:28,20.27,3.35291E+12
1118,Pearsonberg,43,Urban,3/5/16 12:54,24.33,83452309358
1119,Pearsonberg,43,Urban,9/13/16 6:32,11.35,9.43229E+12
1120,Pearsonberg,43,Urban,1/2/16 9:50,13.8,3.28633E+12
1121,Pearsonberg,43,Urban,1/2/16 10:59,17.43,7.69202E+12
1122,Pearsonberg,43,Urban,5/25/16 21:08,39.59,6.72321E+12
1123,Pearsonberg,43,Urban,2/16/16 17:47,8.7,5.92002E+12
1124,Pearsonberg,43,Urban,10/17/16 23:01,29.6,8.05833E+12
2069,Port Alexandria,27,Suburban,7/29/16 9:30,24.86,2.96296E+12
2070,Port Alexandria,27,Suburban,11/14/16 9:13,13.62,5.2948E+12
2071,Port Alexandria,27,Suburban,8/16/16 17:42,47.71,3.64037E+12
2072,Port Alexandria,27,Suburban,1/9/16 6:20,17.09,6.41463E+12
2073,Port Alexandria,27,Suburban,5/11/16 17:15,38.47,7.18937E+12
2074,Port Alexandria,27,Suburban,10/13/16 3:59,33.28,1.05217E+12
2075,Port Alexandria,27,Suburban,9/30/16 6:44,21.51,4.85202E+12
2076,Port Alexandria,27,Suburban,3/16/16 12:26,13.32,6.67758E+12
2077,Port Alexandria,27,Suburban,4/9/16 5:03,17.17,1.18263E+12
2078,Port Alexandria,27,Suburban,11/25/16 3:09,12.79,8.57819E+12
2079,Port Alexandria,27,Suburban,9/24/16 11:54,37.57,1.7939E+12
2080,Port Alexandria,27,Suburban,8/10/16 12:16,31.75,11622863980
2081,Port Alexandria,27,Suburban,10/30/16 11:03,14.44,4.82348E+12
2082,Port Alexandria,27,Suburban,5/28/16 7:48,42.4,2.80006E+12
2083,Port Alexandria,27,Suburban,10/13/16 21:49,28.77,5.12838E+12
2203,Port Guytown,26,Suburban,5/23/16 23:19,23.37,2.89583E+12
2204,Port Guytown,26,Suburban,8/17/16 5:04,24.07,4.32467E+12
2205,Port Guytown,26,Suburban,11/1/16 15:12,24.69,5.72959E+12
2206,Port Guytown,26,Suburban,9/19/16 12:07,46.84,2.93012E+12
2207,Port Guytown,26,Suburban,4/19/16 23:46,24.2,7.87807E+12
2208,Port Guytown,26,Suburban,3/7/16 10:07,26.48,9.5728E+12
2209,Port Guytown,26,Suburban,7/9/16 13:57,39.84,9.14106E+12
2210,Port Guytown,26,Suburban,6/25/16 10:47,48.36,7.5194E+12
2211,Port Guytown,26,Suburban,4/8/16 3:57,29.64,6.26286E+12
2212,Port Guytown,26,Suburban,2/15/16 5:39,30.42,2.34807E+12
2213,Port Guytown,26,Suburban,6/11/16 16:12,18.55,1.82819E+12
2214,Port Guytown,26,Suburban,1/9/16 11:21,37.1,3.25901E+11
2215,Port Guytown,26,Suburban,12/3/16 5:31,15.8,5.01521E+12
2216,Port Guytown,26,Suburban,5/20/16 7:48,19.43,4.24741E+12
2217,Port Guytown,26,Suburban,6/17/16 11:20,14.84,6.61176E+12
1902,Port James,15,Suburban,12/4/16 6:16,15.77,2.2595E+12
1903,Port James,15,Suburban,5/16/16 21:25,26.26,4.05111E+12
1904,Port James,15,Suburban,1/4/16 22:46,20.25,3.99476E+12
1905,Port James,15,Suburban,1/27/16 19:25,21.86,2.43383E+12
1906,Port James,15,Suburban,5/30/16 15:35,38.05,4.24463E+11
1907,Port James,15,Suburban,6/5/16 2:06,14.67,9.5836E+12
1908,Port James,15,Suburban,1/5/16 5:44,26.3,4.03358E+12
1909,Port James,15,Suburban,4/24/16 17:14,22.79,4.8533E+12
1910,Port James,15,Suburban,4/2/16 8:25,32.73,5.46289E+12
1911,Port James,15,Suburban,6/10/16 7:17,44.75,7.27818E+11
1912,Port James,15,Suburban,2/7/16 12:25,40.07,7.69531E+12
1913,Port James,15,Suburban,1/11/16 23:27,39.66,7.93627E+12
1914,Port James,15,Suburban,1/10/16 23:39,32.32,4.22445E+12
1915,Port James,15,Suburban,5/16/16 2:53,46.22,9.52147E+12
1916,Port James,15,Suburban,5/7/16 22:05,21.35,7.33278E+12
1917,Port James,15,Suburban,1/4/16 18:16,37.63,2.36225E+12
1918,Port James,15,Suburban,9/18/16 19:32,47.44,6.34593E+12
1919,Port James,15,Suburban,1/7/16 3:59,19.35,6.66617E+12
1920,Port James,15,Suburban,2/21/16 17:23,44.61,5.82755E+12
1921,Port James,15,Suburban,7/23/16 18:11,49.68,2.25521E+11
1922,Port James,15,Suburban,7/2/16 17:07,33.05,1.96246E+12
1923,Port James,15,Suburban,3/12/16 6:41,49.32,2.25165E+12
1924,Port James,15,Suburban,7/31/16 2:04,43.77,2.24388E+12
1925,Port James,15,Suburban,8/30/16 14:21,37.25,3.3177E+12
1926,Port James,15,Suburban,6/15/16 8:18,31.1,8.36394E+12
1927,Port James,15,Suburban,7/15/16 15:34,33.5,7.47622E+12
1928,Port James,15,Suburban,9/14/16 18:28,12.45,1.17956E+12
1929,Port James,15,Suburban,2/6/16 1:24,15.67,3.44956E+12
1930,Port James,15,Suburban,7/1/16 12:54,21.83,7.15134E+11
1931,Port James,15,Suburban,3/7/16 8:51,24.26,6.23481E+11
1932,Port James,15,Suburban,4/14/16 19:45,38.26,4.12402E+12
1933,Port James,15,Suburban,1/3/16 16:21,35.59,1.50923E+12
1934,Port James,3,Suburban,12/4/16 6:16,15.77,2.2595E+12
1935,Port James,3,Suburban,5/16/16 21:25,26.26,4.05111E+12
1936,Port James,3,Suburban,1/4/16 22:46,20.25,3.99476E+12
1937,Port James,3,Suburban,1/27/16 19:25,21.86,2.43383E+12
1938,Port James,3,Suburban,5/30/16 15:35,38.05,4.24463E+11
1939,Port James,3,Suburban,6/5/16 2:06,14.67,9.5836E+12
1940,Port James,3,Suburban,1/5/16 5:44,26.3,4.03358E+12
1941,Port James,3,Suburban,4/24/16 17:14,22.79,4.8533E+12
1942,Port James,3,Suburban,4/2/16 8:25,32.73,5.46289E+12
1943,Port James,3,Suburban,6/10/16 7:17,44.75,7.27818E+11
1944,Port James,3,Suburban,2/7/16 12:25,40.07,7.69531E+12
1945,Port James,3,Suburban,1/11/16 23:27,39.66,7.93627E+12
1946,Port James,3,Suburban,1/10/16 23:39,32.32,4.22445E+12
1947,Port James,3,Suburban,5/16/16 2:53,46.22,9.52147E+12
1948,Port James,3,Suburban,5/7/16 22:05,21.35,7.33278E+12
1949,Port James,3,Suburban,1/4/16 18:16,37.63,2.36225E+12
1950,Port James,3,Suburban,9/18/16 19:32,47.44,6.34593E+12
1951,Port James,3,Suburban,1/7/16 3:59,19.35,6.66617E+12
1952,Port James,3,Suburban,2/21/16 17:23,44.61,5.82755E+12
1953,Port James,3,Suburban,7/23/16 18:11,49.68,2.25521E+11
1954,Port James,3,Suburban,7/2/16 17:07,33.05,1.96246E+12
1955,Port James,3,Suburban,3/12/16 6:41,49.32,2.25165E+12
1956,Port James,3,Suburban,7/31/16 2:04,43.77,2.24388E+12
1957,Port James,3,Suburban,8/30/16 14:21,37.25,3.3177E+12
1958,Port James,3,Suburban,6/15/16 8:18,31.1,8.36394E+12
1959,Port James,3,Suburban,7/15/16 15:34,33.5,7.47622E+12
1960,Port James,3,Suburban,9/14/16 18:28,12.45,1.17956E+12
1961,Port James,3,Suburban,2/6/16 1:24,15.67,3.44956E+12
1962,Port James,3,Suburban,7/1/16 12:54,21.83,7.15134E+11
1963,Port James,3,Suburban,3/7/16 8:51,24.26,6.23481E+11
1964,Port James,3,Suburban,4/14/16 19:45,38.26,4.12402E+12
1965,Port James,3,Suburban,1/3/16 16:21,35.59,1.50923E+12
1180,Port Johnstad,22,Urban,6/7/16 2:39,17.15,4.35228E+12
1181,Port Johnstad,22,Urban,11/19/16 2:08,34.47,3.2185E+12
1182,Port Johnstad,22,Urban,8/21/16 8:03,15.92,4.30893E+12
1183,Port Johnstad,22,Urban,8/27/16 18:09,22.48,9.41097E+12
1184,Port Johnstad,22,Urban,5/26/16 5:12,40.24,2.89597E+12
1185,Port Johnstad,22,Urban,9/29/16 11:48,35.67,9.84904E+12
1186,Port Johnstad,22,Urban,10/14/16 10:57,19.6,2.81246E+12
1187,Port Johnstad,22,Urban,11/6/16 21:03,10.58,8.04228E+12
1188,Port Johnstad,22,Urban,2/25/16 7:35,9.95,5.08689E+12
1189,Port Johnstad,22,Urban,10/2/16 2:55,39.86,1.20937E+12
1190,Port Johnstad,22,Urban,1/20/16 15:00,9.6,2.85729E+12
1191,Port Johnstad,22,Urban,1/9/16 16:42,21.06,6.43905E+12
1192,Port Johnstad,22,Urban,5/13/16 6:40,38.87,3.0507E+12
1193,Port Johnstad,22,Urban,10/22/16 2:57,8.7,4.90404E+12
1194,Port Johnstad,22,Urban,9/12/16 1:35,42.82,7.83856E+12
1195,Port Johnstad,22,Urban,3/24/16 23:17,31.35,9.41689E+12
1196,Port Johnstad,22,Urban,10/16/16 11:44,15.35,4.65972E+12
1197,Port Johnstad,22,Urban,8/15/16 19:53,4.05,6.27411E+11
1198,Port Johnstad,22,Urban,2/15/16 19:16,38.17,8.32514E+12
1199,Port Johnstad,22,Urban,7/7/16 6:38,39.79,5.15518E+12
1200,Port Johnstad,22,Urban,4/18/16 6:40,8.62,5.06048E+12
1201,Port Johnstad,22,Urban,7/20/16 15:46,15.14,1.88678E+12
1202,Port Johnstad,22,Urban,4/15/16 18:08,26.23,6.07962E+12
1203,Port Johnstad,22,Urban,10/19/16 13:57,39.44,8.06245E+12
1204,Port Johnstad,22,Urban,9/7/16 11:05,39.43,3.6015E+12
1205,Port Johnstad,22,Urban,1/26/16 18:19,39.14,6.19509E+12
1206,Port Johnstad,22,Urban,7/9/16 19:59,30.87,2.64219E+12
1207,Port Johnstad,22,Urban,5/4/16 10:44,33.64,6.64049E+11
1208,Port Johnstad,22,Urban,10/19/16 6:35,28.5,3.43792E+12
1209,Port Johnstad,22,Urban,3/13/16 13:43,30.04,8.95298E+12
1210,Port Johnstad,22,Urban,6/22/16 7:30,35.35,1.75163E+12
1211,Port Johnstad,22,Urban,7/14/16 8:16,5.97,1.91059E+12
1212,Port Johnstad,22,Urban,7/22/16 11:27,10.88,1.26125E+12
1213,Port Johnstad,22,Urban,11/1/16 20:52,41.09,9.0673E+12
2133,Port Jose,11,Suburban,6/16/16 0:12,49.23,5.24406E+12
2134,Port Jose,11,Suburban,4/22/16 8:46,19.74,9.50684E+11
2135,Port Jose,11,Suburban,8/31/16 16:10,43.44,3.06581E+11
2136,Port Jose,11,Suburban,6/6/16 6:13,27.74,5.01566E+12
2137,Port Jose,11,Suburban,3/23/16 8:35,35.35,4.83565E+12
2138,Port Jose,11,Suburban,1/8/16 17:03,44.39,7.71891E+12
2139,Port Jose,11,Suburban,11/12/16 21:20,22.23,5.18627E+12
2140,Port Jose,11,Suburban,10/17/16 5:13,22.91,2.63106E+12
2141,Port Jose,11,Suburban,7/6/16 4:26,19.83,4.11848E+12
2142,Port Jose,11,Suburban,1/15/16 10:56,25.69,9.39676E+12
2143,Port Jose,11,Suburban,6/8/16 17:34,38.22,6.82809E+12
2144,Port Jose,11,Suburban,10/12/16 21:24,36.71,2.04101E+12
2145,Port Jose,11,Suburban,8/22/16 5:55,36.32,5.72439E+12
2146,Port Jose,11,Suburban,8/29/16 12:55,32.02,5.41559E+12
2147,Port Jose,11,Suburban,1/8/16 10:24,41.68,7.57668E+12
2148,Port Jose,11,Suburban,11/9/16 19:10,17.75,1.72158E+11
2149,Port Jose,11,Suburban,7/2/16 3:44,14.9,8.46979E+12
2150,Port Jose,11,Suburban,4/29/16 21:46,33.34,2.08418E+12
324,Port Josephfurt,28,Urban,9/20/16 19:27,14,2.46524E+12
325,Port Josephfurt,28,Urban,7/1/16 23:19,5.6,3.23493E+12
326,Port Josephfurt,28,Urban,10/26/16 9:01,9.48,8.35994E+12
327,Port Josephfurt,28,Urban,5/2/16 20:00,27.3,2.5119E+12
328,Port Josephfurt,28,Urban,9/13/16 21:50,38.27,1.42253E+12
329,Port Josephfurt,28,Urban,5/13/16 7:55,39.76,5.25509E+12
330,Port Josephfurt,28,Urban,10/28/16 19:37,33.67,2.11905E+12
331,Port Josephfurt,28,Urban,6/5/16 22:30,22.74,8.39878E+12
332,Port Josephfurt,28,Urban,4/11/16 12:32,30.21,8.05895E+12
333,Port Josephfurt,28,Urban,4/4/16 20:08,12.45,6.94961E+12
334,Port Josephfurt,28,Urban,10/26/16 7:25,28.61,6.448E+11
335,Port Josephfurt,28,Urban,4/28/16 19:43,25.47,8.89812E+12
336,Port Josephfurt,28,Urban,6/25/16 6:09,6.94,5.50941E+12
337,Port Josephfurt,28,Urban,1/11/16 3:22,39.5,1.07481E+12
338,Port Josephfurt,28,Urban,7/13/16 11:39,8.91,5.32099E+12
339,Port Josephfurt,28,Urban,10/31/16 4:48,41.94,3.15147E+12
340,Port Josephfurt,28,Urban,10/20/16 4:17,29.27,6.97448E+12
341,Port Josephfurt,28,Urban,6/26/16 8:24,43.65,9.40743E+12
342,Port Josephfurt,28,Urban,9/25/16 16:36,28.32,6.59031E+12
343,Port Josephfurt,28,Urban,2/29/16 14:49,42.45,3.38243E+11
344,Port Josephfurt,28,Urban,2/14/16 23:20,32.7,3.57723E+12
345,Port Josephfurt,28,Urban,9/25/16 4:47,18.85,4.54199E+11
1456,Port Martinberg,44,Urban,1/6/16 17:11,8.66,7.29856E+12
1457,Port Martinberg,44,Urban,10/14/16 0:03,11.62,8.41692E+12
1458,Port Martinberg,44,Urban,6/12/16 10:31,38.4,2.1858E+12
1459,Port Martinberg,44,Urban,12/4/16 14:51,14.4,1.95338E+11
1460,Port Martinberg,44,Urban,11/9/16 13:16,33.52,5.3052E+12
1461,Port Martinberg,44,Urban,11/27/16 1:04,6.84,5.03658E+12
1462,Port Martinberg,44,Urban,11/18/16 11:20,11.98,8.1354E+12
1463,Port Martinberg,44,Urban,2/16/16 21:14,25.83,2.238E+12
1464,Port Martinberg,44,Urban,10/6/16 2:34,20.33,3.54249E+12
1465,Port Martinberg,44,Urban,11/5/16 23:22,29.19,5.31668E+11
1466,Port Martinberg,44,Urban,6/27/16 18:51,18.47,1.18543E+12
1467,Port Martinberg,44,Urban,7/9/16 7:34,27.88,7.27463E+12
1468,Port Martinberg,44,Urban,2/27/16 12:10,42.47,2.76631E+12
1469,Port Martinberg,44,Urban,11/11/16 21:16,22.38,1.13244E+12
1470,Port Martinberg,44,Urban,2/27/16 0:10,16.84,3.52008E+12
1471,Port Martinberg,44,Urban,8/3/16 20:00,31.93,1.13675E+12
1472,Port Martinberg,44,Urban,6/8/16 13:10,23.96,2.57926E+12
1473,Port Martinberg,44,Urban,7/2/16 14:51,25.02,2.74246E+12
1474,Port Martinberg,44,Urban,4/5/16 18:06,5.32,2.33826E+12
1475,Port Martinberg,44,Urban,4/3/16 12:48,37.88,4.96253E+12
1476,Port Martinberg,44,Urban,3/29/16 2:03,16,2.86066E+12
1838,Port Michelleview,16,Suburban,3/7/16 8:29,39.84,3.86599E+12
1839,Port Michelleview,16,Suburban,9/13/16 10:15,15.77,2.90611E+12
1840,Port Michelleview,16,Suburban,6/10/16 15:07,22.27,3.65369E+12
1841,Port Michelleview,16,Suburban,6/15/16 2:16,26.18,4.44664E+12
1842,Port Michelleview,16,Suburban,6/15/16 9:49,15.86,5.82422E+12
1843,Port Michelleview,16,Suburban,7/17/16 4:14,31.4,8.69277E+11
1844,Port Michelleview,16,Suburban,9/26/16 6:06,28.09,9.60617E+12
1845,Port Michelleview,16,Suburban,6/20/16 16:18,35.97,4.84375E+11
1846,Port Michelleview,16,Suburban,3/14/16 13:45,22.59,5.4153E+12
1847,Port Michelleview,16,Suburban,11/1/16 4:02,46.47,8.82357E+12
1848,Port Michelleview,16,Suburban,8/13/16 23:22,27.05,3.01262E+12
1849,Port Michelleview,16,Suburban,6/19/16 23:29,21.46,9.49521E+12
1850,Port Michelleview,16,Suburban,7/8/16 4:37,21.88,3.78307E+12
1851,Port Michelleview,16,Suburban,3/30/16 0:47,29.29,4.2387E+12
1852,Port Michelleview,16,Suburban,11/4/16 2:56,28.06,7.20884E+12
1853,Port Michelleview,16,Suburban,6/23/16 19:58,26.1,2.32402E+12
1854,Port Michelleview,16,Suburban,10/29/16 14:09,19.01,8.48253E+12
1855,Port Michelleview,16,Suburban,9/30/16 0:18,38.76,2.94811E+12
1856,Port Michelleview,16,Suburban,3/16/16 10:58,14.9,8.17593E+12
1857,Port Michelleview,16,Suburban,10/23/16 20:30,19.91,3.55911E+12
1858,Port Michelleview,16,Suburban,9/14/16 6:44,44.15,2.43887E+11
1859,Port Michelleview,16,Suburban,11/27/16 7:42,12.83,1.13975E+12
1003,Port Samantha,55,Urban,1/6/16 20:50,34.72,5.73144E+12
1004,Port Samantha,55,Urban,4/4/16 10:57,33.91,7.42863E+12
1005,Port Samantha,55,Urban,3/3/16 8:04,11.95,9.67576E+12
1006,Port Samantha,55,Urban,10/5/16 2:16,6.99,3.73416E+12
1007,Port Samantha,55,Urban,3/7/16 7:34,39.5,3.54987E+12
1008,Port Samantha,55,Urban,8/7/16 7:06,40.96,1.47584E+12
1009,Port Samantha,55,Urban,6/15/16 20:23,29.34,7.02694E+12
1010,Port Samantha,55,Urban,6/25/16 1:09,8.82,6.16716E+11
1011,Port Samantha,55,Urban,7/24/16 2:02,43.19,9.83155E+12
1012,Port Samantha,55,Urban,10/22/16 12:26,24.85,4.32016E+12
1013,Port Samantha,55,Urban,3/26/16 7:09,42.89,9.40163E+12
1014,Port Samantha,55,Urban,6/14/16 23:37,43.01,9.0389E+12
1015,Port Samantha,55,Urban,9/28/16 5:42,25,8.14068E+12
1016,Port Samantha,55,Urban,7/24/16 18:19,11.17,5.31081E+12
1017,Port Samantha,55,Urban,11/5/16 17:57,34.57,7.54565E+12
1018,Port Samantha,55,Urban,4/1/16 3:42,26.33,1.37668E+12
1019,Port Samantha,55,Urban,11/7/16 17:55,22.72,8.73201E+12
1020,Port Samantha,55,Urban,10/4/16 1:21,28.25,1.3648E+12
1021,Port Samantha,55,Urban,1/6/16 15:04,25.39,5.15974E+12
1022,Port Samantha,55,Urban,9/8/16 12:46,40.1,3.93841E+12
1023,Port Samantha,55,Urban,9/18/16 2:37,15.66,6.66375E+12
1024,Port Samantha,55,Urban,2/9/16 17:41,15.6,6.81375E+12
1025,Port Samantha,55,Urban,8/28/16 20:20,42.34,2.70478E+12
1026,Port Samantha,55,Urban,11/30/16 20:45,6.26,6.33428E+12
1027,Port Samantha,55,Urban,5/30/16 3:00,18.63,9.81919E+12
1028,Port Samantha,55,Urban,10/1/16 1:52,43.22,2.23292E+12
1029,Port Samantha,55,Urban,7/17/16 10:15,14.91,4.53304E+12
1499,Prattfurt,43,Urban,5/13/16 22:09,11.3,5.49028E+12
1500,Prattfurt,43,Urban,2/3/16 14:17,13.15,3.24901E+12
1501,Prattfurt,43,Urban,7/14/16 14:58,7.22,3.4288E+12
1502,Prattfurt,43,Urban,7/5/16 13:53,35.82,5.59492E+12
1503,Prattfurt,43,Urban,11/18/16 17:37,5.1,9.08418E+12
1504,Prattfurt,43,Urban,1/22/16 8:38,12.49,8.74658E+12
1505,Prattfurt,43,Urban,1/21/16 22:17,35.32,2.84556E+12
1506,Prattfurt,43,Urban,2/1/16 18:49,34.91,1.84587E+12
1507,Prattfurt,43,Urban,6/14/16 4:07,13.85,7.01848E+12
1508,Prattfurt,43,Urban,2/25/16 15:22,36.71,3.93407E+12
1509,Prattfurt,43,Urban,7/30/16 21:39,4.43,8.19731E+12
1510,Prattfurt,43,Urban,5/8/16 14:33,14.96,6.09254E+12
1511,Prattfurt,43,Urban,6/5/16 2:53,32.51,4.48546E+12
1512,Prattfurt,43,Urban,5/5/16 16:02,31.64,5.08857E+11
